beer_beerid,beer_name,beer_style,distance
74941,Chatham County Paw Paw,Belgian Strong Pale Ale,1.6721212739106401
2008,Christoffel Bier,Euro Pale Lager,1.672134326619551
18780,Hoffmann Helles,Munich Helles Lager,1.6721381572742884
30299,Firefly Light,Light Lager,1.6721424931184707
40095,Holy Moley,American Double / Imperial IPA,1.6721509332822513
39429,Gatz Altbier,Altbier,1.6721821068695184
44820,Primator English Pale Ale,English Pale Ale,1.672227546956572
7807,Limburgse Witte,Witbier,1.672249858279405
40836,Harvester's Ale,English Bitter,1.672252240268795
31937,Terminator Stout,American Stout,1.6722779207551293
66271,Stout,Foreign / Export Stout,1.672283458226513
36497,La Belle Brune,American Brown Ale,1.672309364069676
39369,Swing Low,English Bitter,1.672314154157829
64328,Winter Lager,Bock,1.6723292385652955
58538,Ergot 2010,Saison / Farmhouse Ale,1.6723326536260676
65055,Espresso Milk Stout,Milk / Sweet Stout,1.6723387955732216
62633,Tripel Bliss,Tripel,1.6723605163176207
8243,Stout,American Stout,1.672366426938715
23859,Manchester IPA,English Bitter,1.6723844206164096
63321,Amara,American Wild Ale,1.6724329750346112
17266,Bella Luna Best Bitter,Extra Special / Strong Bitter (ESB),1.672436300890973
51454,Bolita Brown - East India Trader,English Brown Ale,1.6724993712598026
11366,Moonlight,English Bitter,1.6725004577931253
30292,Innstadt Extra Schwarze Original,Schwarzbier,1.672516437823506
54647,Hunahpu's Imperial Stout - Bourbon Barrel Aged,American Double / Imperial Stout,1.6725166377559846
27291,Trader Joe's 2005 Vintage Ale,Belgian Strong Dark Ale,1.6725176119858396
32066,Kolsch,Kölsch,1.6725216075724274
59575,Khlebny Kray,Kvass,1.6725247612531644
785,Artevelde,Belgian Dark Ale,1.672533284037265
41821,Bud Light Lime,Light Lager,1.672542159279633
13614,Sequoia Red,American Amber / Red Ale,1.6725619514094812
2277,Lafayette's Biere De Framboises,Lambic - Fruit,1.6725639998585278
13288,Freiland Museum Dunkel,Munich Dunkel Lager,1.6725654187045276
17262,Mary Jane Strong Ale,American Strong Ale,1.6725747656606615
64205,John Dory Oyster Stout,American Stout,1.6725893546005002
68901,Mosquito Beach,California Common / Steam Beer,1.6726148439689803
8833,Brown Ale,English Brown Ale,1.6726300770266895
4194,Delerium Dubbel,Dubbel,1.6726388845903069
62244,Fisherman's Imperial Pumpkin Stout,Pumpkin Ale,1.672643286908322
28716,Challenger,Extra Special / Strong Bitter (ESB),1.6726594375566242
10622,Jalapeno Wheat,Chile Beer,1.6726699420332167
63763,Dirty Blonde,American Pale Wheat Ale,1.6726840755444823
24314,Aramis,American Amber / Red Lager,1.6726944134652728
27538,Good King 'Censlas,Winter Warmer,1.6727158029875098
43337,Pink Elephant,Fruit / Vegetable Beer,1.6727158029875098
50448,Black Scotch Ale,Scotch Ale / Wee Heavy,1.6727695897925772
2997,O'Sullivan's Irish Ale,Irish Red Ale,1.672775010294359
70878,15th Anniversary Ale,Tripel,1.6728230885373967
24103,Black Cat Lager,Schwarzbier,1.6728401271174893
15662,Fuchsstadter Weissbier,Hefeweizen,1.672842253882509
68300,Evil Twin Yang,American Double / Imperial IPA,1.672855169295859
31703,Arquebus,English Barleywine,1.6728700111894999
53740,Simple Malt Cascade India Pale Ale,American IPA,1.6728712793246312
16984,Chico Ale,American Pale Ale (APA),1.672878123562712
6188,Coral Cerveja,American Adjunct Lager,1.6728829135034564
45868,Kingfisher Blue,American Adjunct Lager,1.6729056473528499
45541,Imperial Stout,American Double / Imperial Stout,1.6729107653371975
72067,Heavy Kevy,Scotch Ale / Wee Heavy,1.6729778025390045
60661,Founders Bourbon Apple Cream Ale,Cream Ale,1.6729922188845625
29914,Henry Weinhard's Summer Wheat Ale,American Pale Wheat Ale,1.6729994044800283
39903,Mudpuppy Brown,American Brown Ale,1.6730099217630985
13206,Raspberry Wheat Ale,Fruit / Vegetable Beer,1.67301668153527
60403,Hop Sutra,American Double / Imperial IPA,1.673025068584179
72976,Grasshoppa,American IPA,1.6730272788965168
40849,Santa's Little Helper 2007,Belgian Strong Dark Ale,1.6730493947785305
27311,Baltic Porter,Baltic Porter,1.6730770352308595
20922,Semper Ardens Christmas Ale,Belgian Strong Dark Ale,1.6730779179086361
11757,Founders Breakfast Stout,American Double / Imperial Stout,1.673115710420151
60226,Broken Promise,English Pale Ale,1.6731222592469548
3160,Schlitz O.M.L. (Malt Liquor),American Malt Liquor,1.6731234154152577
31797,Pig On The Wall,English Dark Mild Ale,1.6731263426633065
60005,Smoked & Oaked,Belgian Dark Ale,1.6732147800087083
6317,Girardin Gueuze 1882 (Black Label),Gueuze,1.673301689429822
54369,Barleywine 2009,American Barleywine,1.6733118555378368
4967,Hogwaller Kolsch,Kölsch,1.6733174307480936
68448,Honey Wheat,American Pale Wheat Ale,1.6733990469947664
10946,Altbier,Altbier,1.6733990469947664
10968,Old Pecos Porter,American Porter,1.6733990469947664
66605,AleSmith Wee Heavy W/Scotch Soaked Oak Chips,Scotch Ale / Wee Heavy,1.6733998270397534
67928,Sauber Ginger,Herbed / Spiced Beer,1.6733998270397534
11547,Great Lakes Independence Ale,American Amber / Red Ale,1.6734025160139951
275,Ybor Gold Wheat Ale,American Pale Wheat Ale,1.6734441635435038
21454,Napali Pale Ale,American Pale Ale (APA),1.6734446328929704
9334,Goats Peak Bock,Bock,1.6734478053020223
75217,AleSmith Speedway Stout - Tod's Decaf Blend,American Double / Imperial Stout,1.6734663178897833
41432,Golden Eagle Ale,American Blonde Ale,1.6734842688866034
1160,Stone Imperial Russian Stout,Russian Imperial Stout,1.673487438570858
14373,Klosterbräu Braun's Weisse,Hefeweizen,1.67350276745119
2172,Hansa Pils,German Pilsener,1.6735159942053088
54855,Dick's Bottleworks IPA,American Double / Imperial IPA,1.6735318535131154
16956,Kerouac (Beet Beer),Fruit / Vegetable Beer,1.673535435999448
47548,Zeno's Black Lager,Schwarzbier,1.6735481460600425
7969,Duffinator,Doppelbock,1.67355632221148
2423,Jurupa Valley Honey Lager,American Adjunct Lager,1.6735599231504783
59414,World Cup Pale Ale,American Pale Ale (APA),1.673584829292729
42205,Trophy Wife,Belgian Pale Ale,1.673584829292729
65763,Mr. Nice Guy IPA,American IPA,1.673584829292729
34345,Reindeer Fuel Chocolate Porter,American Porter,1.673584829292729
15566,Bonfire Vulcan's Vienna Ale,Altbier,1.673596788137434
59386,Session Ale #38: Deserving Porcupine,English Bitter,1.6736127748580332
73404,Fresh-hopped Bohemian,Vienna Lager,1.6736189591186816
13989,Big Ben Brown Ale,English Brown Ale,1.6736479373435733
6342,Portland Kornhausers Oast,American Pale Ale (APA),1.6736488065023305
16757,Black Seal Stout,American Stout,1.6737426892496257
54563,InFamous - Bourbon Barrel Aged,American Double / Imperial Stout,1.673746497286344
17367,Dino's Dark,American Porter,1.673747021436192
62354,2010 Reserve Pale Ale,American Pale Ale (APA),1.6737479221780018
40813,Bravoure,Smoked Beer,1.6737632324164622
24369,Hop Rocket Amber,American Amber / Red Ale,1.6737870893437905
64796,Great Lakes Stalin's Choice Russian Imperial Stout,Russian Imperial Stout,1.6737999392219256
65031,Great Lakes Ace Of Spades Black IPA,American Black Ale,1.6737999392219256
19843,1st Anniversary Red Wheat,American Dark Wheat Ale,1.673802332072176
65650,Special Snead Porter,American Porter,1.6738046910779094
59185,Seeradler Plus,Fruit / Vegetable Beer,1.6738066522757216
48527,Golden Slumbers,Vienna Lager,1.6738126694747149
42002,Limited Edition IPA NV,English India Pale Ale (IPA),1.67381271128902
65339,Bourbon Barrel Heine Brothers Coffee Stout,American Stout,1.6738445428894215
45338,Twain's Oak-Aged Sour Kristall Weizen,Kristalweizen,1.6738647331134344
9876,Kuchlbauer Sportsfreund,Dunkelweizen,1.6738648020552636
75502,Birth Of Tragedy,American Porter,1.6738648089883221
8160,Sergeant's IPA,English India Pale Ale (IPA),1.6738648856312384
19387,Golding India Pale Ale,English India Pale Ale (IPA),1.673874099067441
65135,Sumatra Coffee Stout,American Stout,1.673876650559346
55977,Hop On Top,American Pale Ale (APA),1.6738771130329972
53588,Oktoberfest,American Dark Wheat Ale,1.6738862297068908
10589,Tennoz Pale Ale,English Pale Ale,1.6739012944337825
65452,Stone Double Bastard With Chipotle Peppers,American Strong Ale,1.6739119954329786
54803,Splinter Gold,American Wild Ale,1.6739256206634172
56784,Robot Bastard!,Belgian IPA,1.6739384761358624
74301,Bourbon Brown,American Brown Ale,1.6739416275175367
22628,Poretti,Euro Pale Lager,1.673948432931624
3718,9-1-1 India Pale Ale,American IPA,1.6739649199296336
12871,Full Sail Comet Ale,Altbier,1.6739711820616656
4931,Dockside Amber Lager,Vienna Lager,1.6739809303794104
18477,Hopzilla,American Double / Imperial IPA,1.6739859232585494
64754,Imperial Red,American Amber / Red Ale,1.6740088786950487
24753,Abita Select Imperial Pilsner,American Double / Imperial Pilsner,1.6740167991395964
21120,AleSmith Old Numbskull - Barrel Aged,American Barleywine,1.6740286275259963
17480,Le Choulette Brune,Belgian Strong Dark Ale,1.6740384168280014
46509,Saison Style Ale (Sonoma Farmhouse),Saison / Farmhouse Ale,1.67404169905129
51373,Boxer Old,Euro Pale Lager,1.674047335974127
11293,Robert Thomas King's Cross Porter,American Porter,1.6740473403125773
55564,Red Chair NWPA,American Pale Ale (APA),1.6740599535497955
28687,Stone Old Guardian Barley Wine Style Ale 2006,American Barleywine,1.6740658410166551
62497,Celebration Inverno 2010,Doppelbock,1.6741118995122652
50802,Karl Strauss Altbier,Altbier,1.6741118995122652
62553,Bamberg Pilsen,German Pilsener,1.6741118995122652
47533,Abadessa Helles,Munich Helles Lager,1.6741118995122652
47404,Abadessa Export,Dortmunder / Export Lager,1.6741118995122652
51655,Back Bay Bitter,English Bitter,1.6741118995122652
54541,X-Wäls,Light Lager,1.6741118995122652
47491,Slava Pils,German Pilsener,1.6741118995122652
62715,Paulistânia,American Pale Lager,1.6741118995122652
46963,Winter Ale 2008,Winter Warmer,1.6741118995122652
62750,Rasen Bier Dunkel,Munich Dunkel Lager,1.6741118995122652
53450,Fresh Lambic,Lambic - Unblended,1.6741118995122652
4954,Abbey Maibock,Maibock / Helles Bock,1.6741171718580472
54587,Witte Noire,Witbier,1.6741618306204964
71366,Spice Of Life - Chinook,American IPA,1.674183481649685
71882,Dirty Bird,Doppelbock,1.674183811397542
52623,Archbishop Amber,American Amber / Red Ale,1.6741889798174443
68081,Three Kings,American Pale Ale (APA),1.6741965321806307
27370,Wild Hog Stout,American Stout,1.6742132850408715
53527,Anniversary Ale 2009,American IPA,1.6742222014399533
53191,TPS Report,American Wild Ale,1.6742338744217609
13778,Ueli Robur Dunkel,Munich Dunkel Lager,1.6742352940874135
73271,Saison Vautour Du Bois,Saison / Farmhouse Ale,1.67423875249254
14818,L'Évêque,Belgian Strong Dark Ale,1.6742523129890161
73412,Boon Oude Lambic,Lambic - Unblended,1.674262281762618
30537,Blackcurrant Stout,English Stout,1.6742993855428288
27929,Winter Cheer,Old Ale,1.6742993855428288
23102,Økologisk Thy Humle,Euro Pale Lager,1.6743176587291757
35678,Thunder Bay Bock,Bock,1.6743293924338818
14583,Klosterbier,Munich Dunkel Lager,1.6743295851745668
49063,Bush Blonde Triple,Belgian Strong Pale Ale,1.6743494701357524
14530,Malt's Kuronama,Munich Dunkel Lager,1.674372735236475
71508,Leaning Barn,Saison / Farmhouse Ale,1.674374142611509
75454,Autumn 2011 Farmhouse Ale,Saison / Farmhouse Ale,1.6743771590798913
43798,Hop Sauce (Hopsauce),American Double / Imperial IPA,1.674382127736162
29684,Sled Dog Milk Stout,Milk / Sweet Stout,1.6743826837321198
76847,Right Of Way,English India Pale Ale (IPA),1.6743942608387974
76774,Black Diamond Bourbon & Brandy Barrel-Aged Grand Cru,Dubbel,1.6743942608387974
76843,Brown By Law,American Brown Ale,1.6743942608387974
71924,Wildfire Wheat,American Pale Wheat Ale,1.6743942608387974
70510,Chocolate Chocolate Orange Porter,American Porter,1.6743942608387974
69055,Helles Belles,Maibock / Helles Bock,1.6743942608387974
76154,Black Mirage,American Black Ale,1.6743942608387974
70115,Wee Willie Stout,Irish Dry Stout,1.6743942608387974
76919,Hemp Nut Brown,English Brown Ale,1.6743942608387974
69775,Über Frog,Altbier,1.6743942608387974
76950,Side Dish,Fruit / Vegetable Beer,1.6743942608387974
68664,Sixday Bitter,English Pale Ale,1.6743942608387974
6444,Hartmann Festbier,Märzen / Oktoberfest,1.6743942608387974
71925,Flashpoint American IPA,American IPA,1.6743942608387974
70147,Bourbon Barrel Strong Ale,American Strong Ale,1.6743942608387974
71897,Belgian IPA,Belgian IPA,1.6743942608387974
72707,Magnum P.A.,American Pale Ale (APA),1.6743942608387974
68965,Bourbon Pumpkin Ale,Pumpkin Ale,1.6743942608387974
76152,Bel Hiver,Saison / Farmhouse Ale,1.6743942608387974
68983,Noel,Milk / Sweet Stout,1.6743942608387974
76951,Dark Hemp,American Amber / Red Ale,1.6743942608387974
76845,Autumn Ale,Extra Special / Strong Bitter (ESB),1.6743942608387974
71242,Bocks Of Chocolates,Bock,1.6743942608387974
69136,Marion Pale Ale,American Pale Ale (APA),1.6743942608387974
76809,Breakside Coffee Cream Stout,Milk / Sweet Stout,1.6743942608387974
70141,Vanilla Porter,American Porter,1.6743942608387974
15898,Yorkshire Pub Ale,English Bitter,1.6744278945339743
49732,CB's Hans,Doppelbock,1.6744618892495078
66118,CKUbreW,American Blonde Ale,1.6744658384240132
7908,Kuhnhenn American IPA,American IPA,1.6744779417505522
39372,Strawberry Lambic,Lambic - Fruit,1.6745010531262854
74183,Dark Days / Velvet Glove Blend,American Double / Imperial Stout,1.67450984536355
73852,Stone Old Guardian BELGO Barleywine (Bourbon Barrel),American Barleywine,1.67450984536355
74182,Martial Law (With Cognac Soaked Oak Chips),Belgian Strong Dark Ale,1.67450984536355
21425,Maisel Kellerbier,Keller Bier / Zwickel Bier,1.6745494811584127
23223,Imperial Mocha Porter,American Porter,1.6745656051960005
16738,The General Swarthkloth Irish Cream Stout,Milk / Sweet Stout,1.674592875416243
13734,Double Trouble I2PA,American Double / Imperial IPA,1.674592875416243
15172,Mogollon Millennium Ale 2000,American Double / Imperial Stout,1.674592875416243
16096,Diabolical Dubbel,Dubbel,1.674592875416243
7171,Bandersnatch Pog No Thon Stout,American Stout,1.674592875416243
19305,Celestus,Belgian Pale Ale,1.674592875416243
77046,Bagby's Last Stand,American Strong Ale,1.6745933979420313
75066,G'Ma's Homegrown,American IPA,1.6745933979420313
16910,La Brune Au Miel,English Brown Ale,1.6746077467592853
36567,Wooden Hell,English Barleywine,1.6746081677349982
63660,Classic Pale Ale,American Pale Ale (APA),1.6746487359363902
60930,Jeremiah Red,Irish Red Ale,1.6746487359363902
41300,Bourbon Barrel Barleywine,American Barleywine,1.674675152086293
71371,Vera Mae,Saison / Farmhouse Ale,1.6746805532725557
46123,Tempus Doble Malta,Altbier,1.674698645029801
48755,Hop 2 It (Sterling),American Pale Ale (APA),1.674709870229924
27584,Marina Light Lager,Munich Helles Lager,1.6747151423597069
20716,Big Nick's,Belgian Strong Pale Ale,1.674775541654806
50794,Oliver's Coventry Cream Ale,Cream Ale,1.6747868049496824
13087,Antonio's Original Garlic Pils,Fruit / Vegetable Beer,1.674852735446187
62311,Black Moon IPA,American Black Ale,1.674855239023119
25027,Oliver's Cherry Blossom Ale,American Pale Wheat Ale,1.6748660038081191
59216,Saison (Bottle),Saison / Farmhouse Ale,1.6748937506076225
4853,Double Diamond,English Pale Ale,1.6748981352730876
44704,Lobster Lovers Beer (Blue Label),Euro Pale Lager,1.6749164031196788
38359,Anniversary Double IPA,American Double / Imperial IPA,1.67492386124193
6902,Market Cross Raspberry Porter,Fruit / Vegetable Beer,1.674963237182968
2908,Miller Lite Ice,Light Lager,1.6749737362160118
62340,Chez Monmee,Lambic - Fruit,1.6749868147308997
56764,Hunahpu's Imperial Stout - Laird's Apple Brandy Barrel,American Double / Imperial Stout,1.6750002633691403
10848,Guinness Special Export Stout (John Martin - Belgium),Foreign / Export Stout,1.6750304979490227
57836,Bitter Truth,Belgian IPA,1.6750569536888338
53376,Borefts Bok 2009,Bock,1.6750886370612321
42074,Duchy Originals Select Ale,English Strong Ale,1.6750944373567904
33456,Sweet Nikki Brown,American Brown Ale,1.6751042451578417
29160,Nimbus Smoked Porter,American Porter,1.6751105635870274
29205,Ringneck Extra Special Bitter,Extra Special / Strong Bitter (ESB),1.6751469097475435
27541,Autumn Ale 2005,Baltic Porter,1.6751566720261217
27160,Bob Da Broot,Scotch Ale / Wee Heavy,1.6751692541145904
48282,McKenzie Milkstout,Milk / Sweet Stout,1.6751759128334436
45096,Wet Hop IPA,American IPA,1.6752455751712594
41228,Raspberry Sparkle,Belgian Pale Ale,1.6752517013400732
16228,Cheers Tavern Ned Kellys Irish Red Ale,Irish Red Ale,1.6752936767642737
41068,Faro Pertotale,Faro,1.6753055867475806
59413,The Woodwork Series - French Oak Barreled,American Double / Imperial IPA,1.6753124846932392
73089,Morepheus Undressed Wild With Boskoop Grapes,American Wild Ale,1.6753409941002575
5059,Lake Louie Warped Speed Scotch Ale,Scotch Ale / Wee Heavy,1.675364823844315
38176,Saint Arnold Divine Reserve #5,Russian Imperial Stout,1.675389780694955
68334,Pavlov's Russian Imperial Stout (Port Barrel Aged),Russian Imperial Stout,1.6754008780445062
56399,Barnes Wallis,English Bitter,1.6754019640508158
3152,HSB (Horndean Special Bitter),English Bitter,1.6754045427490247
7612,Blackbird Oatmeal Stout,Oatmeal Stout,1.675430328582354
2192,St. Peter's Spiced Ale (Cinnamon And Apple),Herbed / Spiced Beer,1.6754587505854004
63205,Alesmith Speedway Stout - Toasted Coconut,American Double / Imperial Stout,1.6754610863744264
30412,India Brown Ale,American Brown Ale,1.6754770073486858
32862,Blue,English Bitter,1.6754814733679824
64343,La Suprise Houblon IPA,Belgian IPA,1.6754839792137652
40915,Oak-Aged Tripel,Tripel,1.675491147646953
65374,Flambeau Red,American Amber / Red Ale,1.675518779655948
50612,Red Caboose Amber Lager,American Amber / Red Lager,1.6755332882229987
24900,Buzzards Bay Pilsner,Czech Pilsener,1.6755425257824006
60417,Coup De Grace,Saison / Farmhouse Ale,1.6755705372997953
63208,Cellar Cuvee 3,American Strong Ale,1.675574849520595
27758,Sussex Best Bitter,English Bitter,1.6755836237554675
66677,Provisions Series: Salt Of The Earth,Gose,1.675595756735267
31957,Ølfabrikken Kaffeporter,Herbed / Spiced Beer,1.6755960567392991
67034,Churchill's Finest Hour 2011,American Double / Imperial Stout,1.675637931561604
39487,Caribou Kilt,Scotch Ale / Wee Heavy,1.6756529432796898
24635,Northstar,American Amber / Red Ale,1.675660612578446
71274,Phare De L'ille,Belgian IPA,1.675685776892325
59083,West Virginia Golden Wheat,American Pale Wheat Ale,1.675693181477986
24302,All Fuggled Up,American Amber / Red Ale,1.6756954365479042
45250,Barrel Aged Yeti,Russian Imperial Stout,1.6757037141117093
31511,2-6-0,Vienna Lager,1.675705983242676
34394,Kind IPA,American Double / Imperial IPA,1.6757261160417305
72624,La Roja Grande,American Amber / Red Ale,1.6757295754404948
73618,Big Bad Baptist,American Double / Imperial Stout,1.6757316004149116
37499,John's Mild Bitter,English Dark Mild Ale,1.6757512117959643
42325,Machu Picchu Milk Stout,Milk / Sweet Stout,1.6757512117959643
45803,The Bitter Brewer,American IPA,1.6757512117959643
33996,Total Disorder Porter,American Porter,1.6757512117959643
27824,Schwarzbier,Schwarzbier,1.6757512117959643
31750,Cascade Cream Ale,Cream Ale,1.6757512117959643
38372,John's Edge City Pale Ale,American Pale Ale (APA),1.6757512117959643
10401,Hefe Weizen,Hefeweizen,1.6757604723452961
45997,Lahnsteiner Zwickel Bier,Keller Bier / Zwickel Bier,1.6757786254798308
30961,Integrity IPA,American IPA,1.675785595733813
64422,Ten FIDY - Cherry,American Double / Imperial Stout,1.675826127007757
71205,Brett Barrel Fermented Dark Saison,Saison / Farmhouse Ale,1.6758358353148515
75729,Yarra Valley Pilsner,Czech Pilsener,1.6758470616630163
70833,Welsh Black,English Dark Mild Ale,1.6758470616630163
69439,1901 Red Ale Bourbon Barrel Aged,American Amber / Red Ale,1.6758779585337187
75128,Bourbon Barrel Aged Chaos Chaos,Russian Imperial Stout,1.6758779585337187
23863,Mammoth,English Brown Ale,1.6758996986287475
52279,Whole Hog Pumpkin Ale,Pumpkin Ale,1.6759025666356648
52321,Oktober Chest,Fruit / Vegetable Beer,1.6759164600508736
18016,Prodigy Porter,American Porter,1.675961760611061
38863,Twerp,Belgian Pale Ale,1.6759674556615172
11317,Rockhopper Import Lager,American Adjunct Lager,1.6759788263988322
46912,Capricho Oscuro - Batch 1,American Strong Ale,1.675998557867326
55493,Dark Day IPA,American Double / Imperial IPA,1.676015345866997
3219,Inside Passage Ale,American IPA,1.676016503466651
7905,Catfish Cream Ale,Cream Ale,1.6760176696423659
20693,Copper Creek Porter,American Porter,1.6760270055211832
55138,Timmy's Edelstoff,Munich Helles Lager,1.676051698244971
9635,Fin De Siècle,American Amber / Red Ale,1.6760549678174528
62510,Queen City Red,Irish Red Ale,1.6760910540808769
15054,Nutty Black,English Dark Mild Ale,1.676101972136849
47153,Beinn Dearg Ale,Scottish Ale,1.6761610180431517
28218,Bohemian Garnet Lager,Vienna Lager,1.6761615304291988
67137,Double Stout,Irish Dry Stout,1.6761641970770773
49755,Blue Buck,English Pale Ale,1.6761706864699246
12549,Organic Yellowhammer,English Bitter,1.676185561823296
3715,Columbia Kölsch,Kölsch,1.6762676392547053
27646,Eylenbosch Framboise Cuvee Speciale,Lambic - Fruit,1.6762902381377525
5206,Connaught Ranger IPA,American IPA,1.676294298573383
34789,Retreating Darkness,American Porter,1.676296334561091
2191,Kingpin Imperial Stout,Russian Imperial Stout,1.6763088528139893
31935,Pilsner,German Pilsener,1.6763093961582458
26312,Hemptober Spliff,Märzen / Oktoberfest,1.676334712531606
42971,Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale,Herbed / Spiced Beer,1.6763440246027834
69861,Abbaye De Saint Bon-Chien Grand Cru (Aged In Rhum Barrels),Bière de Garde,1.6763604608495128
66179,Hop School CTZ,American IPA,1.676384626323801
48326,Brooklyn Intensified Coffee Stout,American Double / Imperial Stout,1.6763910074621016
65377,HopCat Vanilla Bourbon Oil Rigger,American Double / Imperial Stout,1.6763916330067583
65375,HopCat Espresso Oil Rigger,American Double / Imperial Stout,1.6763916330067583
37507,Smokestack Heritage Porter,Smoked Beer,1.676400472035464
70847,Sunspot,Hefeweizen,1.676425421851425
59720,Black 13,American Stout,1.6764412296240898
40570,Buzzards Bay Farmhouse Reserve Barrel Aged Ale,Saison / Farmhouse Ale,1.676459121590924
129,Orval Trappist Ale,Belgian Pale Ale,1.6764708718389645
12495,Homo Erectus,American Double / Imperial IPA,1.6764988866501567
70632,Black Damnation VIII - S.H.I.T.,American Black Ale,1.6765132226106276
27647,Short's Smoked Apple Ale,Fruit / Vegetable Beer,1.6765157466985505
31441,Regional Light,Light Lager,1.6765191323170918
30907,Formosa Springs Light,Light Lager,1.6765287483894769
57660,Trapp Golden Helles Lager,Munich Helles Lager,1.6765307878595956
46792,Gold Leaf Lager,Munich Helles Lager,1.6765385703873565
43604,Jacob Mac Mild,English Pale Mild Ale,1.6765403329762838
33626,Boeteling,Belgian Pale Ale,1.6765622240014468
5378,Old No. 23,American Barleywine,1.6765813600151813
2072,Weihnachtskatze,Herbed / Spiced Beer,1.6766014192602339
8608,Stoney Creek Double Chocolate Ale,American Stout,1.6766353318635943
54502,3rd Rail IPA,American Double / Imperial IPA,1.6766437651517105
30987,Jaguar Ice,American Malt Liquor,1.6766731474257677
18362,Schifferstadt Stout,American Stout,1.676696540993918
18491,Brune D' Ardenne,Flanders Oud Bruin,1.6767034788096495
19913,Arcadia Batch #999,American Double / Imperial IPA,1.6767625720965988
39410,Barley's Oktoberfest,Märzen / Oktoberfest,1.6767662110932378
53421,The Dominator Dopplebock,Doppelbock,1.6767728644904638
55760,Warmer Winter Winter Warmer - Laird's Apple Brandy Barrel Aged,Old Ale,1.6767805178371018
19234,Perle Verte,Belgian Pale Ale,1.6767851810546062
68924,Notch Saison,Saison / Farmhouse Ale,1.6768285979283495
51710,Founders Rye Whisky Aged Porter,American Porter,1.6768750316503207
44966,Lemon Grass Ginger,American Blonde Ale,1.6768780340044094
62305,Belgian Tripel,Tripel,1.6769138924760725
35875,Tavern Ale,American Pale Ale (APA),1.6769232021239628
55371,Réserve,American IPA,1.6769297471454745
10369,Landbier Hell,Euro Pale Lager,1.6769344544641933
50681,Dry-Hop'd IPA,American IPA,1.6769401170072111
75920,Alt-eration Ale,Altbier,1.6769401170072111
43827,Bluebird Bitter Ale,Extra Special / Strong Bitter (ESB),1.6769401170072111
55582,Uncle Billy's Smokestack Lightning,American Porter,1.6769401170072111
50902,Uncle Billy's Belgo A-Go-Go,Belgian IPA,1.6769401170072111
51876,LLuna,Hefeweizen,1.6769583601447897
27991,Extra Special Bitter,Extra Special / Strong Bitter (ESB),1.6769583601447897
68978,Penn Quarter Porter,American Porter,1.6769642928679578
33560,St-Ambroise Millésimée 2006,English Barleywine,1.6769738851811244
24874,Orange Blossom Wheat Beer,Fruit / Vegetable Beer,1.6769979393926944
1393,McNeill's Extra Special Bitter,Extra Special / Strong Bitter (ESB),1.6770006771925587
15035,Blitzen Holiday Ale,Winter Warmer,1.6770480621312922
70349,Mactavish In Memoriam,American Pale Ale (APA),1.6770561028435198
23011,IPA,American IPA,1.677056603351073
42206,Full Sail LTD #2 Pale Lager,American Pale Lager,1.6770722451015072
46694,Berliner Weisse,Berliner Weissbier,1.6771066968388675
64638,Immelmann Bourbon Barrel Aged Porter (Barrel Roll Series),American Porter,1.677133494047078
70031,Hurricane Jack,English Pale Ale,1.677142323630234
41174,IPA,American IPA,1.677176460900879
53577,Boom Sticke Alt,Altbier,1.6772292134278575
61435,Sauvin Pils,German Pilsener,1.6772817254750443
55800,Hop Song Imperial IPA,American Double / Imperial IPA,1.6773303250163318
22157,Weizenbock,Weizenbock,1.6773322769663659
26381,Petunia's Pumpkin Ale,Pumpkin Ale,1.6773501285106855
31448,St. Barniberus,Tripel,1.6773769792876596
57229,I-beam Alt,Altbier,1.6774054889227608
45320,Dunkel,Munich Dunkel Lager,1.677444514074339
40096,Mistletoe Bliss,Winter Warmer,1.6774491642652276
38797,Premium,American Pale Lager,1.6774543524731036
44438,Golden Chaos Golden Ale,Belgian Strong Pale Ale,1.6774578605468962
55016,White Lightning,Belgian Pale Ale,1.6774728951179774
27159,Lands End Amber,Extra Special / Strong Bitter (ESB),1.6774787153749302
43730,Philanthropy,American Blonde Ale,1.6774787153749302
30184,Oak Aged Dark Lord Imperial Stout,Russian Imperial Stout,1.6774970748693858
43278,Phoenix Kentucky Komon,California Common / Steam Beer,1.6775253524043012
69522,Hill Farmstead Double Citra IPA,American Double / Imperial IPA,1.6775436263802694
2454,Reverend James,English Pale Ale,1.6775507326258734
72917,Amarillo Single Hop Pale Ale,American Pale Ale (APA),1.6775721524196723
17637,Summit Oatmeal Stout,Oatmeal Stout,1.6775831062212838
22227,Supplication,American Wild Ale,1.6776198360720305
43141,Magic Carpet Rye,Rye Beer,1.6776369505665103
26577,Havercake Ale,English Bitter,1.677658451112791
20115,Albatross Lager,Czech Pilsener,1.6776687000080515
56310,Founders Bourbon Maple Cerise,Fruit / Vegetable Beer,1.677672207174134
45599,Gadd's DogBolter Porter,English Porter,1.677679137402589
38175,50/50,American Wild Ale,1.6776895837833976
15167,Beck's Gold,German Pilsener,1.6777065709683583
40213,Premier Baiser,Belgian Pale Ale,1.6777269704718303
69238,Stickball Alt,Altbier,1.677732316114327
19225,Wattaquadoc Wheat,American Pale Wheat Ale,1.6777406228209844
